,Nome,Região,Período,Resultado,ds_nome,value
6293,Razão de sexos,Limão (Distrito),2004,"88,1373",LIMAO,88.1373
6294,Razão de sexos,Limão (Distrito),2018,"87,5165",LIMAO,87.5165
6295,Razão de sexos,Limão (Distrito),2002,"88,6795",LIMAO,88.6795
6296,Razão de sexos,Limão (Distrito),2003,"88,4112",LIMAO,88.4112
6297,Razão de sexos,Limão (Distrito),2007,"87,2929",LIMAO,87.2929
6298,Razão de sexos,Limão (Distrito),2005,"87,8672",LIMAO,87.8672
6299,Razão de sexos,Mandaqui (Distrito),2016,"87,8249",MANDAQUI,87.8249
6300,Razão de sexos,Mandaqui (Distrito),2020,"88,243",MANDAQUI,88.243
6301,Razão de sexos,Mandaqui (Distrito),2012,"87,4",MANDAQUI,87.4
6302,Razão de sexos,Mandaqui (Distrito),2014,"87,6144",MANDAQUI,87.6144
6303,Razão de sexos,Mandaqui (Distrito),2011,"87,2911",MANDAQUI,87.2911
6304,Razão de sexos,Mandaqui (Distrito),2003,"88,9586",MANDAQUI,88.9586
6305,Razão de sexos,Mandaqui (Distrito),2008,"87,7321",MANDAQUI,87.7321
6306,Razão de sexos,Mandaqui (Distrito),2013,"87,5067",MANDAQUI,87.5067
6307,Razão de sexos,Mandaqui (Distrito),2006,"88,241",MANDAQUI,88.241
6308,Razão de sexos,Mandaqui (Distrito),2018,"88,0331",MANDAQUI,88.0331
6309,Razão de sexos,Mandaqui (Distrito),2019,"88,1407",MANDAQUI,88.1407
6310,Razão de sexos,Mandaqui (Distrito),2010,"87,1843",MANDAQUI,87.1843
6311,Razão de sexos,Mandaqui (Distrito),2015,"87,7228",MANDAQUI,87.7228
6312,Razão de sexos,Mandaqui (Distrito),2005,"88,493",MANDAQUI,88.493
6313,Razão de sexos,Mandaqui (Distrito),2002,"89,1904",MANDAQUI,89.1904
6314,Razão de sexos,Mandaqui (Distrito),2004,"88,7334",MANDAQUI,88.7334
6315,Razão de sexos,Mandaqui (Distrito),2001,"89,4047",MANDAQUI,89.4047
6316,Razão de sexos,Mandaqui (Distrito),2000,"89,6165",MANDAQUI,89.6165
6317,Razão de sexos,Mandaqui (Distrito),2009,"87,4629",MANDAQUI,87.4629
6318,Razão de sexos,Mandaqui (Distrito),2017,"87,93",MANDAQUI,87.93
6319,Razão de sexos,Mandaqui (Distrito),2007,"87,9905",MANDAQUI,87.9905
6320,Razão de sexos,Marsilac (Distrito),2003,"104,0736",MARSILAC,104.0736
6321,Razão de sexos,Marsilac (Distrito),2010,"104,3295",MARSILAC,104.3295
6322,Razão de sexos,Marsilac (Distrito),2014,"103,2139",MARSILAC,103.2139
6323,Razão de sexos,Marsilac (Distrito),2008,"104,4543",MARSILAC,104.4543
6324,Razão de sexos,Marsilac (Distrito),2005,"104,4002",MARSILAC,104.4002
6325,Razão de sexos,Marsilac (Distrito),2019,"102,1179",MARSILAC,102.1179
6326,Razão de sexos,Marsilac (Distrito),2007,"104,4691",MARSILAC,104.4691
6327,Razão de sexos,Marsilac (Distrito),2015,"102,9383",MARSILAC,102.9383
6328,Razão de sexos,Marsilac (Distrito),2001,"103,9717",MARSILAC,103.9717
6329,Razão de sexos,Marsilac (Distrito),2002,"104,1391",MARSILAC,104.1391
6330,Razão de sexos,Marsilac (Distrito),2000,"103,7938",MARSILAC,103.7938
6331,Razão de sexos,Marsilac (Distrito),2004,"104,1738",MARSILAC,104.1738
6332,Razão de sexos,Marsilac (Distrito),2020,"101,9171",MARSILAC,101.9171
6333,Razão de sexos,Marsilac (Distrito),2013,"103,4907",MARSILAC,103.4907
6334,Razão de sexos,Marsilac (Distrito),2011,"104,0494",MARSILAC,104.0494
6335,Razão de sexos,Marsilac (Distrito),2012,"103,7685",MARSILAC,103.7685
6336,Razão de sexos,Marsilac (Distrito),2006,"104,457",MARSILAC,104.457
6337,Razão de sexos,Marsilac (Distrito),2009,"104,461",MARSILAC,104.461
6338,Razão de sexos,Marsilac (Distrito),2016,"102,7304",MARSILAC,102.7304
6339,Razão de sexos,Marsilac (Distrito),2018,"102,3205",MARSILAC,102.3205
6340,Razão de sexos,Marsilac (Distrito),2017,"102,5492",MARSILAC,102.5492
6341,Razão de sexos,Moema (Distrito),2004,"81,256",MOEMA,81.256
6342,Razão de sexos,Moema (Distrito),2016,"83,8735",MOEMA,83.8735
6343,Razão de sexos,Moema (Distrito),2005,"81,5207",MOEMA,81.5207
6344,Razão de sexos,Moema (Distrito),2015,"83,7262",MOEMA,83.7262
6345,Razão de sexos,Moema (Distrito),2013,"83,3544",MOEMA,83.3544
6346,Razão de sexos,Moema (Distrito),2002,"80,7301",MOEMA,80.7301
6347,Razão de sexos,Moema (Distrito),2000,"80,193",MOEMA,80.193
6348,Razão de sexos,Moema (Distrito),2018,"84,1722",MOEMA,84.1722
6349,Razão de sexos,Moema (Distrito),2011,"82,9868",MOEMA,82.9868
6350,Razão de sexos,Moema (Distrito),2017,"84,0235",MOEMA,84.0235
6351,Razão de sexos,Moema (Distrito),2008,"82,2786",MOEMA,82.2786
6352,Razão de sexos,Moema (Distrito),2012,"83,1707",MOEMA,83.1707
6353,Razão de sexos,Moema (Distrito),2014,"83,5394",MOEMA,83.5394
6354,Razão de sexos,Moema (Distrito),2001,"80,4557",MOEMA,80.4557
6355,Razão de sexos,Moema (Distrito),2006,"81,7775",MOEMA,81.7775
6356,Razão de sexos,Moema (Distrito),2009,"82,5489",MOEMA,82.5489
6357,Razão de sexos,Moema (Distrito),2007,"82,0404",MOEMA,82.0404
6358,Razão de sexos,Moema (Distrito),2010,"82,8024",MOEMA,82.8024
6359,Razão de sexos,Moema (Distrito),2019,"84,3197",MOEMA,84.3197
6360,Razão de sexos,Moema (Distrito),2003,"80,9907",MOEMA,80.9907
6361,Razão de sexos,Moema (Distrito),2020,"84,4715",MOEMA,84.4715
6362,Razão de sexos,Moóca (Distrito),2002,"84,1548",MOOCA,84.1548
6363,Razão de sexos,Moóca (Distrito),2018,"88,625",MOOCA,88.625
6364,Razão de sexos,Moóca (Distrito),2013,"87,5666",MOOCA,87.5666
6365,Razão de sexos,Moóca (Distrito),2020,"89,0207",MOOCA,89.0207
6366,Razão de sexos,Moóca (Distrito),2015,"88,0331",MOOCA,88.0331
6367,Razão de sexos,Moóca (Distrito),2010,"86,8695",MOOCA,86.8695
6368,Razão de sexos,Moóca (Distrito),2005,"85,0944",MOOCA,85.0944
6369,Razão de sexos,Moóca (Distrito),2006,"85,4309",MOOCA,85.4309
6370,Razão de sexos,Moóca (Distrito),2019,"88,8236",MOOCA,88.8236
6371,Razão de sexos,Moóca (Distrito),2011,"87,1023",MOOCA,87.1023
6372,Razão de sexos,Moóca (Distrito),2007,"85,7748",MOOCA,85.7748
6373,Razão de sexos,Moóca (Distrito),2014,"87,7981",MOOCA,87.7981
6374,Razão de sexos,Moóca (Distrito),2017,"88,4276",MOOCA,88.4276
6375,Razão de sexos,Moóca (Distrito),2009,"86,4868",MOOCA,86.4868
6376,Razão de sexos,Moóca (Distrito),2012,"87,3324",MOOCA,87.3324
6377,Razão de sexos,Moóca (Distrito),2004,"84,7721",MOOCA,84.7721
6378,Razão de sexos,Moóca (Distrito),2001,"83,8499",MOOCA,83.8499
6379,Razão de sexos,Moóca (Distrito),2003,"84,4559",MOOCA,84.4559
6380,Razão de sexos,Moóca (Distrito),2008,"86,1228",MOOCA,86.1228
6381,Razão de sexos,Moóca (Distrito),2016,"88,2309",MOOCA,88.2309
6382,Razão de sexos,Moóca (Distrito),2000,"83,566",MOOCA,83.566
6383,Razão de sexos,Morumbi (Distrito),2002,"86,4304",MORUMBI,86.4304
6384,Razão de sexos,Morumbi (Distrito),2013,"87,0221",MORUMBI,87.0221
6385,Razão de sexos,Morumbi (Distrito),2001,"86,4081",MORUMBI,86.4081
6386,Razão de sexos,Morumbi (Distrito),2012,"86,8523",MORUMBI,86.8523
6387,Razão de sexos,Morumbi (Distrito),2008,"86,534",MORUMBI,86.534
6388,Razão de sexos,Morumbi (Distrito),2020,"88,0298",MORUMBI,88.0298
6389,Razão de sexos,Morumbi (Distrito),2009,"86,5162",MORUMBI,86.5162
6390,Razão de sexos,Morumbi (Distrito),2019,"87,8912",MORUMBI,87.8912
6391,Razão de sexos,Morumbi (Distrito),2011,"86,6803",MORUMBI,86.6803
6392,Razão de sexos,Morumbi (Distrito),2016,"87,4954",MORUMBI,87.4954
6393,Razão de sexos,Morumbi (Distrito),2018,"87,7609",MORUMBI,87.7609
6394,Razão de sexos,Morumbi (Distrito),2004,"86,5134",MORUMBI,86.5134
6395,Razão de sexos,Morumbi (Distrito),2003,"86,4817",MORUMBI,86.4817
6396,Razão de sexos,Morumbi (Distrito),2006,"86,541",MORUMBI,86.541
6397,Razão de sexos,Morumbi (Distrito),2000,"86,3668",MORUMBI,86.3668
6398,Razão de sexos,Morumbi (Distrito),2010,"86,513",MORUMBI,86.513
6399,Razão de sexos,Morumbi (Distrito),2017,"87,6291",MORUMBI,87.6291
6400,Razão de sexos,Morumbi (Distrito),2014,"87,1925",MORUMBI,87.1925
6401,Razão de sexos,Morumbi (Distrito),2007,"86,546",MORUMBI,86.546
6402,Razão de sexos,Morumbi (Distrito),2015,"87,3607",MORUMBI,87.3607
6403,Razão de sexos,Morumbi (Distrito),2005,"86,5242",MORUMBI,86.5242
6404,Razão de sexos,Parelheiros (Distrito),2015,"96,0553",PARELHEIROS,96.0553
6405,Razão de sexos,Parelheiros (Distrito),2018,"95,9601",PARELHEIROS,95.9601
6406,Razão de sexos,Parelheiros (Distrito),2005,"97,9501",PARELHEIROS,97.9501
6407,Razão de sexos,Parelheiros (Distrito),2003,"98,5229",PARELHEIROS,98.5229
6408,Razão de sexos,Parelheiros (Distrito),2012,"96,1915",PARELHEIROS,96.1915
6409,Razão de sexos,Parelheiros (Distrito),2007,"97,3239",PARELHEIROS,97.3239
6410,Razão de sexos,Parelheiros (Distrito),2016,"96,0236",PARELHEIROS,96.0236
6411,Razão de sexos,Parelheiros (Distrito),2017,"95,9923",PARELHEIROS,95.9923
6412,Razão de sexos,Parelheiros (Distrito),2004,"98,2539",PARELHEIROS,98.2539
6413,Razão de sexos,Parelheiros (Distrito),2002,"98,7838",PARELHEIROS,98.7838
6414,Razão de sexos,Parelheiros (Distrito),2000,"99,2674",PARELHEIROS,99.2674
6415,Razão de sexos,Parelheiros (Distrito),2019,"95,9309",PARELHEIROS,95.9309
6416,Razão de sexos,Parelheiros (Distrito),2013,"96,1459",PARELHEIROS,96.1459
6417,Razão de sexos,Parelheiros (Distrito),2010,"96,2831",PARELHEIROS,96.2831
6418,Razão de sexos,Parelheiros (Distrito),2014,"96,1014",PARELHEIROS,96.1014
6419,Razão de sexos,Parelheiros (Distrito),2008,"96,9855",PARELHEIROS,96.9855
6420,Razão de sexos,Parelheiros (Distrito),2001,"99,0409",PARELHEIROS,99.0409
6421,Razão de sexos,Parelheiros (Distrito),2011,"96,2353",PARELHEIROS,96.2353
6422,Razão de sexos,Parelheiros (Distrito),2006,"97,6521",PARELHEIROS,97.6521
6423,Razão de sexos,Parelheiros (Distrito),2020,"95,8983",PARELHEIROS,95.8983
6424,Razão de sexos,Parelheiros (Distrito),2009,"96,6505",PARELHEIROS,96.6505
6425,Razão de sexos,Pari (Distrito),2014,"90,3253",PARI,90.3253
6426,Razão de sexos,Pari (Distrito),2003,"87,5906",PARI,87.5906
6427,Razão de sexos,Pari (Distrito),2013,"90,2203",PARI,90.2203
6428,Razão de sexos,Pari (Distrito),2018,"90,763",PARI,90.763
6429,Razão de sexos,Pari (Distrito),2005,"88,3869",PARI,88.3869
6430,Razão de sexos,Pari (Distrito),2006,"88,6559",PARI,88.6559
6431,Razão de sexos,Pari (Distrito),2008,"89,2237",PARI,89.2237
6432,Razão de sexos,Pari (Distrito),2002,"87,3576",PARI,87.3576
6433,Razão de sexos,Pari (Distrito),2016,"90,5343",PARI,90.5343
6434,Razão de sexos,Pari (Distrito),2012,"90,1043",PARI,90.1043
6435,Razão de sexos,Pari (Distrito),2010,"89,878",PARI,89.878
6436,Razão de sexos,Pari (Distrito),2009,"89,6244",PARI,89.6244
6437,Razão de sexos,Pari (Distrito),2011,"89,987",PARI,89.987
6438,Razão de sexos,Pari (Distrito),2020,"90,9765",PARI,90.9765
6439,Razão de sexos,Pari (Distrito),2007,"88,9829",PARI,88.9829
6440,Razão de sexos,Pari (Distrito),2001,"86,9716",PARI,86.9716
6441,Razão de sexos,Pari (Distrito),2004,"87,9218",PARI,87.9218
6442,Razão de sexos,Pari (Distrito),2019,"90,8559",PARI,90.8559
6443,Razão de sexos,Pari (Distrito),2017,"90,6593",PARI,90.6593
6444,Razão de sexos,Pari (Distrito),2015,"90,4375",PARI,90.4375
6445,Razão de sexos,Pari (Distrito),2000,"86,7328",PARI,86.7328
6446,Razão de sexos,Parque do Carmo (Distrito),2003,"95,4303",PARQUE DO CARMO,95.4303
6447,Razão de sexos,Parque do Carmo (Distrito),2006,"94,6933",PARQUE DO CARMO,94.6933
6448,Razão de sexos,Parque do Carmo (Distrito),2009,"93,8897",PARQUE DO CARMO,93.8897
6449,Razão de sexos,Parque do Carmo (Distrito),2008,"94,156",PARQUE DO CARMO,94.156
6450,Razão de sexos,Parque do Carmo (Distrito),2016,"94,19",PARQUE DO CARMO,94.19
6451,Razão de sexos,Parque do Carmo (Distrito),2014,"94,0088",PARQUE DO CARMO,94.0088
6452,Razão de sexos,Parque do Carmo (Distrito),2013,"93,9043",PARQUE DO CARMO,93.9043
6453,Razão de sexos,Parque do Carmo (Distrito),2017,"94,2672",PARQUE DO CARMO,94.2672
6454,Razão de sexos,Parque do Carmo (Distrito),2001,"95,9085",PARQUE DO CARMO,95.9085
6455,Razão de sexos,Parque do Carmo (Distrito),2012,"93,8043",PARQUE DO CARMO,93.8043
6456,Razão de sexos,Parque do Carmo (Distrito),2019,"94,4246",PARQUE DO CARMO,94.4246
6457,Razão de sexos,Parque do Carmo (Distrito),2018,"94,3489",PARQUE DO CARMO,94.3489
6458,Razão de sexos,Parque do Carmo (Distrito),2002,"95,6795",PARQUE DO CARMO,95.6795
6459,Razão de sexos,Parque do Carmo (Distrito),2011,"93,7031",PARQUE DO CARMO,93.7031
6460,Razão de sexos,Parque do Carmo (Distrito),2000,"96,1346",PARQUE DO CARMO,96.1346
6461,Razão de sexos,Parque do Carmo (Distrito),2004,"95,185",PARQUE DO CARMO,95.185
6462,Razão de sexos,Parque do Carmo (Distrito),2020,"94,505",PARQUE DO CARMO,94.505
6463,Razão de sexos,Parque do Carmo (Distrito),2015,"94,1095",PARQUE DO CARMO,94.1095
6464,Razão de sexos,Parque do Carmo (Distrito),2007,"94,4332",PARQUE DO CARMO,94.4332
6465,Razão de sexos,Parque do Carmo (Distrito),2005,"94,9463",PARQUE DO CARMO,94.9463
6466,Razão de sexos,Parque do Carmo (Distrito),2010,"93,6035",PARQUE DO CARMO,93.6035
6467,Razão de sexos,Pedreira (Distrito),2009,"93,6481",PEDREIRA,93.6481
6468,Razão de sexos,Pedreira (Distrito),2016,"93,726",PEDREIRA,93.726
6469,Razão de sexos,Pedreira (Distrito),2013,"93,5958",PEDREIRA,93.5958
6470,Razão de sexos,Pedreira (Distrito),2005,"94,3028",PEDREIRA,94.3028
6471,Razão de sexos,Pedreira (Distrito),2001,"94,7504",PEDREIRA,94.7504
6472,Razão de sexos,Pedreira (Distrito),2003,"94,5572",PEDREIRA,94.5572
6473,Razão de sexos,Pedreira (Distrito),2018,"93,7913",PEDREIRA,93.7913
6474,Razão de sexos,Pedreira (Distrito),2019,"93,826",PEDREIRA,93.826
6475,Razão de sexos,Pedreira (Distrito),2014,"93,6441",PEDREIRA,93.6441
6476,Razão de sexos,Pedreira (Distrito),2007,"94,0011",PEDREIRA,94.0011
6477,Razão de sexos,Pedreira (Distrito),2010,"93,4555",PEDREIRA,93.4555
6478,Razão de sexos,Pedreira (Distrito),2000,"94,8282",PEDREIRA,94.8282
6479,Razão de sexos,Pedreira (Distrito),2011,"93,5028",PEDREIRA,93.5028
6480,Razão de sexos,Pedreira (Distrito),2020,"93,8606",PEDREIRA,93.8606
6481,Razão de sexos,Pedreira (Distrito),2017,"93,7588",PEDREIRA,93.7588
6482,Razão de sexos,Pedreira (Distrito),2015,"93,6919",PEDREIRA,93.6919
6483,Razão de sexos,Pedreira (Distrito),2002,"94,6541",PEDREIRA,94.6541
6484,Razão de sexos,Pedreira (Distrito),2006,"94,164",PEDREIRA,94.164
6485,Razão de sexos,Pedreira (Distrito),2012,"93,5495",PEDREIRA,93.5495
6486,Razão de sexos,Pedreira (Distrito),2004,"94,4337",PEDREIRA,94.4337
6487,Razão de sexos,Pedreira (Distrito),2008,"93,8282",PEDREIRA,93.8282
6488,Razão de sexos,Penha (Distrito),2008,"86,6778",PENHA,86.6778
6489,Razão de sexos,Penha (Distrito),2011,"86,4597",PENHA,86.4597
6490,Razão de sexos,Penha (Distrito),2017,"87,0882",PENHA,87.0882
6491,Razão de sexos,Penha (Distrito),2013,"86,6642",PENHA,86.6642
6492,Razão de sexos,Penha (Distrito),2018,"87,1976",PENHA,87.1976
6493,Razão de sexos,Penha (Distrito),2019,"87,3079",PENHA,87.3079
6494,Razão de sexos,Penha (Distrito),2015,"86,8702",PENHA,86.8702
6495,Razão de sexos,Penha (Distrito),2004,"87,298",PENHA,87.298
6496,Razão de sexos,Penha (Distrito),2000,"87,8693",PENHA,87.8693
6497,Razão de sexos,Penha (Distrito),2016,"86,9787",PENHA,86.9787
6498,Razão de sexos,Penha (Distrito),2007,"86,837",PENHA,86.837
6499,Razão de sexos,Penha (Distrito),2010,"86,3576",PENHA,86.3576
6500,Razão de sexos,Penha (Distrito),2005,"87,1545",PENHA,87.1545
6501,Razão de sexos,Penha (Distrito),2003,"87,4495",PENHA,87.4495
6502,Razão de sexos,Penha (Distrito),2012,"86,5623",PENHA,86.5623
6503,Razão de sexos,Penha (Distrito),2001,"87,7329",PENHA,87.7329
6504,Razão de sexos,Penha (Distrito),2014,"86,7669",PENHA,86.7669
6505,Razão de sexos,Penha (Distrito),2002,"87,59",PENHA,87.59
6506,Razão de sexos,Penha (Distrito),2009,"86,512",PENHA,86.512
6507,Razão de sexos,Penha (Distrito),2006,"86,9949",PENHA,86.9949
6508,Razão de sexos,Penha (Distrito),2020,"87,4192",PENHA,87.4192
6509,Razão de sexos,Perdizes (Distrito),2000,"81,5752",PERDIZES,81.5752
6510,Razão de sexos,Perdizes (Distrito),2019,"84,4163",PERDIZES,84.4163
6511,Razão de sexos,Perdizes (Distrito),2008,"82,3916",PERDIZES,82.3916
6512,Razão de sexos,Perdizes (Distrito),2005,"82,1374",PERDIZES,82.1374
6513,Razão de sexos,Perdizes (Distrito),2013,"83,1986",PERDIZES,83.1986
6514,Razão de sexos,Perdizes (Distrito),2007,"82,3081",PERDIZES,82.3081
6515,Razão de sexos,Perdizes (Distrito),2010,"82,5168",PERDIZES,82.5168
6516,Razão de sexos,Perdizes (Distrito),2017,"84,0362",PERDIZES,84.0362
6517,Razão de sexos,Perdizes (Distrito),2002,"81,824",PERDIZES,81.824
6518,Razão de sexos,Perdizes (Distrito),2006,"82,2198",PERDIZES,82.2198
6519,Razão de sexos,Perdizes (Distrito),2015,"83,6578",PERDIZES,83.6578
6520,Razão de sexos,Perdizes (Distrito),2011,"82,7443",PERDIZES,82.7443
6521,Razão de sexos,Perdizes (Distrito),2001,"81,697",PERDIZES,81.697
6522,Razão de sexos,Perdizes (Distrito),2016,"83,8475",PERDIZES,83.8475
6523,Razão de sexos,Perdizes (Distrito),2004,"82,0364",PERDIZES,82.0364
6524,Razão de sexos,Perdizes (Distrito),2009,"82,4598",PERDIZES,82.4598
6525,Razão de sexos,Perdizes (Distrito),2003,"81,9319",PERDIZES,81.9319
6526,Razão de sexos,Perdizes (Distrito),2018,"84,2259",PERDIZES,84.2259
6527,Razão de sexos,Perdizes (Distrito),2014,"83,4282",PERDIZES,83.4282
6528,Razão de sexos,Perdizes (Distrito),2020,"84,606",PERDIZES,84.606
6529,Razão de sexos,Perdizes (Distrito),2012,"82,9701",PERDIZES,82.9701
6530,Razão de sexos,Perus (Distrito),2010,"94,5994",PERUS,94.5994
6531,Razão de sexos,Perus (Distrito),2012,"94,7804",PERUS,94.7804
6532,Razão de sexos,Perus (Distrito),2020,"95,4609",PERUS,95.4609
6533,Razão de sexos,Perus (Distrito),2011,"94,6871",PERUS,94.6871
6534,Razão de sexos,Perus (Distrito),2006,"95,7929",PERUS,95.7929
6535,Razão de sexos,Perus (Distrito),2016,"95,1322",PERUS,95.1322
6536,Razão de sexos,Perus (Distrito),2001,"97,2136",PERUS,97.2136
6537,Razão de sexos,Perus (Distrito),2019,"95,3779",PERUS,95.3779
6538,Razão de sexos,Perus (Distrito),2015,"95,0485",PERUS,95.0485
6539,Razão de sexos,Perus (Distrito),2004,"96,3544",PERUS,96.3544
6540,Razão de sexos,Perus (Distrito),2007,"95,4921",PERUS,95.4921
6541,Razão de sexos,Perus (Distrito),2005,"96,0832",PERUS,96.0832
6542,Razão de sexos,Perus (Distrito),2009,"94,9253",PERUS,94.9253
6543,Razão de sexos,Perus (Distrito),2008,"95,208",PERUS,95.208
6544,Razão de sexos,Perus (Distrito),2013,"94,8697",PERUS,94.8697
6545,Razão de sexos,Perus (Distrito),2017,"95,2103",PERUS,95.2103
6546,Razão de sexos,Perus (Distrito),2003,"96,6583",PERUS,96.6583
6547,Razão de sexos,Perus (Distrito),2018,"95,2937",PERUS,95.2937
6548,Razão de sexos,Perus (Distrito),2014,"94,9577",PERUS,94.9577
6549,Razão de sexos,Perus (Distrito),2000,"97,4875",PERUS,97.4875
6550,Razão de sexos,Perus (Distrito),2002,"96,9366",PERUS,96.9366
6551,Razão de sexos,Pinheiros (Distrito),2001,"77,4253",PINHEIROS,77.4253
6552,Razão de sexos,Pinheiros (Distrito),2018,"82,1202",PINHEIROS,82.1202
6553,Razão de sexos,Pinheiros (Distrito),2008,"79,7614",PINHEIROS,79.7614
6554,Razão de sexos,Pinheiros (Distrito),2005,"78,7452",PINHEIROS,78.7452
6555,Razão de sexos,Pinheiros (Distrito),2020,"82,5077",PINHEIROS,82.5077
6556,Razão de sexos,Pinheiros (Distrito),2010,"80,4562",PINHEIROS,80.4562
6557,Razão de sexos,Pinheiros (Distrito),2004,"78,4256",PINHEIROS,78.4256
6558,Razão de sexos,Pinheiros (Distrito),2016,"81,7349",PINHEIROS,81.7349
6559,Razão de sexos,Pinheiros (Distrito),2009,"80,1111",PINHEIROS,80.1111
6560,Razão de sexos,Pinheiros (Distrito),2000,"77,0953",PINHEIROS,77.0953
6561,Razão de sexos,Pinheiros (Distrito),2014,"81,3257",PINHEIROS,81.3257
6562,Razão de sexos,Pinheiros (Distrito),2015,"81,5472",PINHEIROS,81.5472
6563,Razão de sexos,Pinheiros (Distrito),2017,"81,9302",PINHEIROS,81.9302
6564,Razão de sexos,Pinheiros (Distrito),2006,"79,0949",PINHEIROS,79.0949
6565,Razão de sexos,Pinheiros (Distrito),2012,"80,8892",PINHEIROS,80.8892
6566,Razão de sexos,Pinheiros (Distrito),2007,"79,4233",PINHEIROS,79.4233
6567,Razão de sexos,Pinheiros (Distrito),2019,"82,3124",PINHEIROS,82.3124
6568,Razão de sexos,Pinheiros (Distrito),2002,"77,7514",PINHEIROS,77.7514
6569,Razão de sexos,Pinheiros (Distrito),2003,"78,0891",PINHEIROS,78.0891
6570,Razão de sexos,Pinheiros (Distrito),2013,"81,1091",PINHEIROS,81.1091
6571,Razão de sexos,Pinheiros (Distrito),2011,"80,6703",PINHEIROS,80.6703
6572,Razão de sexos,Pirituba (Distrito),2014,"90,2225",PIRITUBA,90.2225
6573,Razão de sexos,Pirituba (Distrito),2017,"90,4626",PIRITUBA,90.4626
6574,Razão de sexos,Pirituba (Distrito),2011,"89,9774",PIRITUBA,89.9774
6575,Razão de sexos,Pirituba (Distrito),2016,"90,3835",PIRITUBA,90.3835
6576,Razão de sexos,Pirituba (Distrito),2003,"91,0636",PIRITUBA,91.0636
6577,Razão de sexos,Pirituba (Distrito),2005,"90,7861",PIRITUBA,90.7861
6578,Razão de sexos,Pirituba (Distrito),2002,"91,1843",PIRITUBA,91.1843
6579,Razão de sexos,Pirituba (Distrito),2010,"89,8955",PIRITUBA,89.8955
6580,Razão de sexos,Pirituba (Distrito),2000,"91,3945",PIRITUBA,91.3945
6581,Razão de sexos,Pirituba (Distrito),2006,"90,6343",PIRITUBA,90.6343
6582,Razão de sexos,Pirituba (Distrito),2004,"90,934",PIRITUBA,90.934
6583,Razão de sexos,Pirituba (Distrito),2018,"90,5423",PIRITUBA,90.5423
6584,Razão de sexos,Pirituba (Distrito),2020,"90,7006",PIRITUBA,90.7006
6585,Razão de sexos,Pirituba (Distrito),2013,"90,1403",PIRITUBA,90.1403
6586,Razão de sexos,Pirituba (Distrito),2012,"90,0586",PIRITUBA,90.0586
6587,Razão de sexos,Pirituba (Distrito),2007,"90,4677",PIRITUBA,90.4677
6588,Razão de sexos,Pirituba (Distrito),2015,"90,305",PIRITUBA,90.305
6589,Razão de sexos,Pirituba (Distrito),2001,"91,2972",PIRITUBA,91.2972
